0;0.254397
10;0.0117588
20;0.00163277
30;-0.00994085
40;-0.006833
50;-0.00932907
60;-0.011045
70;-0.00916591
80;0.0113848
90;0.040525
100;0.0433436
110;0.0492522
120;0.0548931
130;0.0482451
140;0.0430046
150;0.0432646
160;0.034149
170;0.0338077
180;0.0311967
190;0.0295667
200;0.0286366
210;0.0260439
220;0.0257648
230;0.0254373
240;0.0237607
250;0.0229565
260;0.0227267
270;0.0216908
280;0.0206926
290;0.0192613
300;0.0197104
310;0.0189936
320;0.0187983
330;0.0174212
340;0.0176373
350;0.0172077
360;0.0170194
370;0.0163305
380;0.016401
390;0.016025
400;0.0154936
410;0.0153904
420;0.0151813
430;0.014569
440;0.0146218
450;0.0139906
460;0.0139417
470;0.0141464
480;0.0138718
490;0.0133535
500;0.0133048
510;0.0133479
520;0.0129537
530;0.0126632
540;0.0124189
550;0.0122711
560;0.0121626
570;0.0123138
580;0.0121624
590;0.0118793
600;0.0117353
610;0.0117445
620;0.0113498
630;0.0114181
640;0.0114622
650;0.0111879
660;0.0111941
670;0.0110354
680;0.0108842
690;0.0106793
700;0.0107557
710;0.0107139
720;0.0105137
730;0.0103866
740;0.0103173
750;0.0102259
760;0.0101769
770;0.00994616
780;0.00998497
790;0.00999541
800;0.00989428
810;0.00966271
820;0.0097324
830;0.00962176
840;0.00963003
850;0.00953159
860;0.00950234
870;0.00935023
880;0.00928716
890;0.00922138
900;0.00916561
910;0.00913452
920;0.00908319
930;0.00890416
940;0.00888808
950;0.00888395
960;0.00885932
970;0.00880526
980;0.00874708
990;0.00863998
1000;0.00857854
1010;0.00850766
1020;0.00854372
1030;0.00847914
1040;0.00834553
1050;0.00830781
1060;0.00833786
1070;0.00830378
1080;0.0082126
1090;0.0081244
1100;0.0081952
1110;0.00808008
1120;0.00804912
1130;0.00795649
1140;0.00793585
1150;0.00794614
1160;0.00786933
1170;0.00781424
1180;0.00783227
1190;0.0077385
1200;0.00774903
1210;0.00768345
1220;0.00764259
1230;0.00762344
1240;0.00757255
1250;0.00756582
1260;0.00754182
1270;0.00747305
1280;0.00739474
1290;0.00743073
1300;0.00739742
1310;0.00730856
1320;0.00733131
1330;0.00728141
1340;0.00720752
1350;0.00726018
1360;0.00718341
1370;0.00716213
1380;0.0070919
1390;0.00710961
1400;0.00703892
1410;0.00706183
1420;0.00701466
1430;0.00698875
1440;0.00694252
1450;0.00694897
1460;0.00688743
1470;0.00689308
1480;0.00684943
1490;0.0068509
1500;0.00679783
1510;0.00674028
1520;0.00676781
1530;0.00675134
1540;0.00670263
1550;0.00664428
1560;0.00665222
1570;0.00665133
1580;0.00663225
1590;0.00660707
1600;0.00655273
1610;0.00652836
1620;0.0065301
1630;0.0064857
1640;0.00643295
1650;0.00643139
1660;0.0064201
1670;0.00641103
1680;0.00639109
1690;0.00636992
1700;0.00630557
1710;0.00631214
1720;0.00628573
1730;0.00628766
1740;0.00628081
1750;0.00624596
1760;0.00621418
1770;0.00619461
1780;0.00614866
1790;0.00618047
1800;0.0061542
1810;0.00612947
1820;0.00612378
1830;0.00609294
1840;0.00606342
1850;0.00604432
1860;0.00600378
1870;0.00598525
1880;0.00599106
1890;0.00595612
1900;0.00595006
1910;0.00595577
1920;0.00590857
1930;0.00589236
1940;0.00588603
1950;0.00586444
1960;0.00587421
1970;0.00582999
1980;0.00581965
1990;0.00580337
2000;0.0057868
2010;0.0057721
2020;0.00573407
2030;0.00574998
2040;0.00571915
2050;0.00568888
2060;0.00570436
2070;0.00566095
2080;0.00568053
2090;0.00565953
2100;0.00564436
2110;0.00563432
2120;0.0055995
2130;0.00559948
2140;0.00558068
2150;0.00556984
2160;0.00555563
2170;0.00551286
2180;0.00550763
2190;0.0055078
2200;0.00549899
2210;0.00548549
2220;0.00544941
2230;0.0054406
2240;0.00545404
2250;0.00541462
2260;0.00539719
2270;0.00539222
2280;0.00539248
2290;0.00537079
2300;0.0053666
2310;0.00535344
2320;0.00534886
2330;0.00530287
2340;0.0053119
2350;0.00528671
2360;0.00528707
2370;0.00527979
2380;0.00524877
2390;0.00525607
2400;0.00521966
2410;0.0052315
2420;0.0052
2430;0.00519271
2440;0.00519692
2450;0.00518203
2460;0.00518195
2470;0.00516622
2480;0.00515812
2490;0.00512805
2500;0.00512803
2510;0.00510246
2520;0.00508807
2530;0.00507435
2540;0.00506645
2550;0.00506657
2560;0.0050559
2570;0.00504173
2580;0.00502364
2590;0.00503079
2600;0.00502026
2610;0.0050033
2620;0.00498915
2630;0.00497855
2640;0.00496857
2650;0.00496121
2660;0.00495829
2670;0.00493151
2680;0.00494183
2690;0.00492197
2700;0.00491108
2710;0.00491106
2720;0.00489813
2730;0.00488229
2740;0.0048693
2750;0.00485756
2760;0.00484154
2770;0.00485154
2780;0.00484211
2790;0.00483189
2800;0.0048219
2810;0.00481863
2820;0.00479427
2830;0.00479163
2840;0.00477926
2850;0.00477585
2860;0.00475985
2870;0.00474836
2880;0.00473969
2890;0.00473968
2900;0.00473642
2910;0.00470478
2920;0.00471299
2930;0.00469257
2940;0.00469475
2950;0.00467808
2960;0.00467784
2970;0.00465321
2980;0.00465039
2990;0.00465317
3000;0.00463937
3010;0.0046363
3020;0.0046311
3030;0.00460413
3040;0.00461484
3050;0.00459287
3060;0.00460097
3070;0.00458189
3080;0.00457139
3090;0.00457122
3100;0.00456328
3110;0.00454707
3120;0.00453734
3130;0.00454263
3140;0.00452694
3150;0.00452907
3160;0.00451085
3170;0.00450065
3180;0.00448803
3190;0.0044882
3200;0.00448579
3210;0.00447106
3220;0.00445589
3230;0.00446586
3240;0.00444364
3250;0.0044485
3260;0.00442921
3270;0.00443627
3280;0.00442931
3290;0.00442406
3300;0.00441205
3310;0.00439276
3320;0.00439051
3330;0.00438839
3340;0.00437649
3350;0.00437657
3360;0.00435582
3370;0.00436491
3380;0.00435592
3390;0.00433522
3400;0.00433951
3410;0.00433455
3420;0.00432761
3430;0.00431647
3440;0.00430301
3450;0.00430054
3460;0.00429432
3470;0.00429437
3480;0.00428381
3490;0.00428148
3500;0.00426812
3510;0.00426172
3520;0.00425754
3530;0.00424638
3540;0.0042483
3550;0.00423792
3560;0.0042399
3570;0.00422973
3580;0.00421515
3590;0.00420678
3600;0.00421136
3610;0.00420496
3620;0.00419425
3630;0.0041841
3640;0.00417791
3650;0.0041701
3660;0.00416392
3670;0.00417008
3680;0.00415754
3690;0.0041514
3700;0.00414956
3710;0.00413217
3720;0.00413414
3730;0.00413394
3740;0.00412225
3750;0.00411459
3760;0.00410479
3770;0.00410849
3780;0.00409923
3790;0.00409891
3800;0.00409065
3810;0.00408498
3820;0.004081
3830;0.00406977
3840;0.0040619
3850;0.00405831
3860;0.00405253
3870;0.00404177
3880;0.00404743
3890;0.00403649
3900;0.00402921
3910;0.00401873
3920;0.00402052
3930;0.0040187
3940;0.00400942
3950;0.0040072
3960;0.00400199
3970;0.0039965
3980;0.00399109
3990;0.00398067
4000;0.00397559
4010;0.00397169
4020;0.00396965
4030;0.00395927
4040;0.00395896
4050;0.00394362
4060;0.00394521
4070;0.00394177
4080;0.00393689
4090;0.0039236
4100;0.00392531
