0;0.191165
10;0.0260427
20;0.00521405
30;-0.00534443
40;-0.00301185
50;-0.00654392
60;-0.00489429
70;-0.00775405
80;0.000837735
90;0.00127552
100;0.00352431
110;0.00892047
120;0.0108411
130;0.0167258
140;0.0213075
150;0.0119634
160;0.0144112
170;0.0194682
180;0.0128212
190;0.0289498
200;0.0248633
210;0.0341997
220;0.030102
230;0.0279138
240;0.0217403
250;0.022403
260;0.0227085
270;0.0199565
280;0.02496
290;0.0347876
300;0.0198693
310;0.0344334
320;0.0326924
330;0.0175156
340;0.0184381
350;0.0190795
360;0.0188257
370;0.0169694
380;0.0136314
390;0.028929
400;0.012317
410;0.015776
420;0.0137071
430;0.023954
440;0.0139321
450;0.0156438
460;0.010996
470;0.01261
480;0.0221925
490;0.0165121
500;0.0114231
510;0.0148487
520;0.0156291
530;0.0145241
540;0.0143291
550;0.0143307
560;0.0142328
570;0.0133001
580;0.0135153
590;0.0115301
600;0.0120092
610;0.0115238
620;0.0104283
630;0.0107776
640;0.0105244
650;0.0101319
660;0.0100209
670;0.00973907
680;0.00923893
690;0.00913315
700;0.00934875
710;0.00926845
720;0.00895143
730;0.00901653
740;0.00891774
750;0.00874709
760;0.00872804
770;0.00852287
780;0.00856713
790;0.00850267
800;0.00840288
810;0.00825922
820;0.00826509
830;0.00809232
840;0.00804821
850;0.00799997
860;0.0079495
870;0.00808565
880;0.00789148
890;0.00797307
900;0.00780416
910;0.00776642
920;0.00771159
930;0.00771496
940;0.00758554
950;0.00754105
960;0.00752783
970;0.00749186
980;0.0074494
990;0.00743509
1000;0.00734466
1010;0.00735726
1020;0.00728514
1030;0.00727716
1040;0.00718573
1050;0.00720207
1060;0.0071898
1070;0.00715116
1080;0.00706486
1090;0.00700819
1100;0.00697264
1110;0.00698308
1120;0.00690878
1130;0.00688769
1140;0.00683638
1150;0.00679851
1160;0.00685095
1170;0.00681343
1180;0.00676275
1190;0.00667422
1200;0.00666262
1210;0.00667188
1220;0.0065883
1230;0.00662545
1240;0.00656301
1250;0.00651458
1260;0.00648682
1270;0.00644512
1280;0.00643181
1290;0.00640415
1300;0.00639652
1310;0.00636535
1320;0.00632557
1330;0.0063454
1340;0.00626153
1350;0.00624613
1360;0.00626835
1370;0.00618569
1380;0.00617246
1390;0.00618786
1400;0.00615305
1410;0.00613032
1420;0.00607784
1430;0.00605343
1440;0.00604475
1450;0.00604497
1460;0.00598295
1470;0.00597658
1480;0.00595453
1490;0.00592858
1500;0.00589557
1510;0.00586437
1520;0.00586705
1530;0.0058304
1540;0.00580208
1550;0.00578099
1560;0.00578011
1570;0.00574145
1580;0.00572096
1590;0.00571181
1600;0.00568553
1610;0.00567297
1620;0.00566585
1630;0.00566641
1640;0.00564539
1650;0.00562867
1660;0.00558871
1670;0.00558004
1680;0.00557062
1690;0.00554116
1700;0.00551717
1710;0.00550604
1720;0.00548893
1730;0.0054552
1740;0.00543906
1750;0.00543307
1760;0.00539941
1770;0.00538314
1780;0.00539664
1790;0.0053633
1800;0.00533421
1810;0.00533002
1820;0.0052983
1830;0.00529269
1840;0.00529784
1850;0.00526534
1860;0.00523605
1870;0.00525078
1880;0.00520466
1890;0.00522026
1900;0.00520341
1910;0.00516007
1920;0.00516949
1930;0.00514538
1940;0.00513479
1950;0.00510757
1960;0.00509309
1970;0.00507908
1980;0.00505949
1990;0.00505115
2000;0.00505872
2010;0.00501851
2020;0.0050189
2030;0.00500515
2040;0.00499816
2050;0.0049686
2060;0.00495566
2070;0.00496177
2080;0.00493794
2090;0.00491469
2100;0.00492393
2110;0.00489148
2120;0.00488767
2130;0.00487396
2140;0.00485141
2150;0.00483921
2160;0.00484038
2170;0.00481682
2180;0.00481111
2190;0.00479375
2200;0.00479146
2210;0.00476927
2220;0.00476263
2230;0.00474214
2240;0.00474793
2250;0.00473909
2260;0.00470714
2270;0.00469657
2280;0.00468775
2290;0.00467248
